id_order_line,id_orders,id_products,quantity,requested_qty,returned_flag
1150,575,47,1,1,False
1151,575,274,1,1,False
1152,575,207,1,1,False
1153,576,146,1,1,False
1154,576,169,1,1,False
1155,576,293,1,1,False
1156,577,243,1,1,False
1157,577,317,2,2,False
1158,578,338,1,1,False
1159,578,14,1,1,False
1160,578,342,1,1,False
1161,579,92,1,1,False
1162,579,346,1,1,False
1163,580,103,1,1,False
1164,580,237,1,1,False
1165,580,381,1,1,False
1166,581,363,1,1,False
1167,581,254,1,1,False
1168,582,90,1,1,False
1169,582,102,2,2,False
1170,582,277,2,2,False
1171,583,223,1,1,False
1172,583,357,2,2,False
1173,583,224,5,5,False
1174,584,24,1,1,False
1175,584,147,1,1,False
1176,585,278,3,3,True
1177,585,301,2,2,True
1178,585,192,1,1,True
1179,586,368,2,2,False
1180,587,9,1,1,False
1181,587,70,3,3,False
1182,587,265,1,1,False
1183,588,205,1,1,False
1184,588,47,4,4,False
1185,589,306,1,1,False
1186,589,139,1,1,False
1187,589,126,2,2,False
1188,590,168,1,1,False
1189,590,248,1,1,False
1190,590,75,1,1,False
1191,591,117,5,5,False
1192,591,348,1,1,False
1193,592,54,1,1,False
1194,593,108,1,1,False
1195,594,253,1,1,True
1196,594,59,4,4,True
1197,595,218,1,1,False
1198,596,353,1,1,False
1199,596,204,1,1,False
1200,596,44,1,1,False
1201,597,382,1,1,False
1202,597,334,4,4,False
1203,597,65,1,1,False
1204,598,167,2,2,False
1205,599,63,1,1,False
1206,599,331,1,1,False
1207,599,139,3,3,False
1208,600,334,1,1,False
1209,600,135,1,1,False
1210,600,199,1,1,False
1211,601,331,1,1,False
1212,601,129,1,1,False
1213,602,305,1,1,False
1214,602,210,1,1,False
1215,602,166,1,1,False
1216,603,4,1,1,False
1217,603,2,1,1,False
1218,604,156,4,4,True
1219,604,156,1,1,True
1220,605,40,1,1,False
1221,605,39,1,1,False
1222,605,109,3,3,False
1223,606,280,1,1,False
1224,607,207,1,1,False
1225,607,287,3,3,False
1226,608,350,1,1,False
1227,609,177,1,1,False
1228,610,100,3,3,False
1229,611,204,2,2,False
1230,611,106,1,1,False
1231,612,41,3,3,False
1232,612,160,1,1,False
1233,612,138,1,1,False
1234,613,333,2,2,False
1235,613,284,1,1,False
1236,613,20,1,1,False
1237,614,214,1,1,False
1238,614,102,1,1,False
1239,614,17,1,1,False
1240,615,383,2,2,False
1241,615,235,5,5,False
1242,616,222,1,1,False
1243,616,360,1,1,False
1244,616,316,1,1,False
1245,617,135,2,2,False
1246,617,10,1,1,False
1247,618,23,5,5,False
1248,618,183,1,1,False
1249,619,147,1,1,False
1250,619,136,1,1,False
1251,619,371,1,1,False
1252,620,244,2,2,False
1253,620,219,1,1,False
1254,621,21,1,1,False
1255,621,212,1,1,False
1256,621,372,4,4,False
1257,622,317,1,1,False
1258,622,287,1,1,False
1259,623,215,3,3,False
1260,623,353,3,3,False
1261,624,274,1,1,False
1262,624,40,4,4,False
1263,625,49,1,1,False
1264,625,37,1,1,False
1265,625,143,2,2,False
1266,626,109,1,1,False
1267,626,321,1,1,False
1268,627,130,1,1,False
1269,628,202,2,2,False
1270,628,78,2,2,False
1271,628,22,5,5,False
1272,629,120,1,1,False
1273,629,248,1,1,False
1274,629,171,1,1,False
1275,630,196,2,2,False
1276,630,103,1,1,False
1277,631,274,4,4,False
1278,631,70,1,1,False
1279,631,191,1,1,False
1280,632,126,1,1,False
1281,632,128,1,1,False
1282,632,315,5,5,False
1283,633,105,3,3,True
1284,634,321,1,1,True
1285,635,221,3,3,True
1286,636,383,1,1,False
1287,636,290,1,1,False
1288,637,108,3,3,False
1289,637,271,1,1,False
1290,638,218,3,3,False
1291,639,134,1,1,False
1292,640,79,1,1,False
1293,640,7,3,3,False
1294,640,65,1,1,False
1295,641,74,1,1,False
1296,642,341,1,1,False
1297,642,293,1,1,False
1298,642,26,1,1,False
1299,643,80,2,2,True
1300,643,83,2,2,True
1301,644,80,1,1,False
1302,644,270,3,3,False
1303,644,15,1,1,False
1304,645,329,1,1,False
1305,646,26,2,2,False
1306,646,29,1,1,False
1307,646,184,1,1,False
1308,647,1,1,1,False
1309,648,257,1,1,False
1310,648,269,1,1,False
1311,648,85,1,1,False
1312,649,251,1,1,False
1313,650,3,1,1,False
1314,651,185,1,1,True
1315,651,38,1,1,True
1316,652,350,2,2,False
1317,652,166,1,1,False
1318,652,242,1,1,False
1319,653,276,1,1,False
1320,654,101,1,1,False
1321,654,117,3,3,False
1322,655,284,1,1,False
1323,656,84,2,2,False
1324,657,363,2,2,False
1325,658,263,1,1,False
1326,658,269,1,1,False
1327,659,38,1,1,False
1328,659,109,3,3,False
1329,659,351,1,1,False
1330,660,325,2,2,False
1331,660,86,1,1,False
1332,660,380,1,1,False
1333,661,373,1,1,False
1334,661,151,3,3,False
1335,662,308,1,1,False
1336,662,142,1,1,False
1337,662,187,2,2,False
1338,663,152,3,3,True
1339,663,307,1,1,True
1340,663,346,1,1,True
1341,664,134,3,3,False
1342,665,78,1,1,False
1343,666,189,1,1,False
1344,666,288,1,1,False
1345,667,369,1,1,False
1346,667,11,1,1,False
1347,668,320,4,4,False
1348,668,209,1,1,False
1349,669,275,1,1,False
1350,669,369,1,1,False
1351,669,16,1,1,False
1352,670,88,1,1,True
1353,671,296,1,1,False
1354,672,103,1,1,False
1355,672,282,2,2,False
1356,673,209,2,2,False
1357,674,146,2,2,False
1358,675,142,1,1,False
1359,676,147,2,2,True
1360,676,77,1,1,True
1361,676,126,1,1,True
1362,677,165,1,1,False
1363,677,212,3,3,False
1364,678,328,1,1,False
1365,679,196,1,1,False
1366,679,297,1,1,False
1367,680,186,4,4,False
1368,681,302,3,3,False
1369,681,59,1,1,False
1370,681,85,2,2,False
1371,682,284,1,1,False
1372,682,29,4,4,False
1373,682,7,3,3,False
1374,683,103,2,2,True
1375,684,71,3,3,False
1376,685,24,1,1,False
1377,686,272,3,3,False
1378,686,169,1,1,False
1379,686,51,3,3,False
1380,687,152,4,4,False
1381,687,338,3,3,False
1382,687,369,1,1,False
1383,688,262,1,1,False
1384,688,186,3,3,False
1385,689,62,2,2,False
1386,689,32,1,1,False
1387,689,72,5,5,False
1388,690,28,4,4,False
1389,691,296,4,4,False
1390,691,20,3,3,False
1391,692,80,1,1,False
1392,692,295,1,1,False
1393,692,313,2,2,False
1394,693,336,3,3,False
1395,693,282,1,1,False
1396,693,37,1,1,False
1397,694,173,2,2,False
1398,695,371,1,1,False
1399,695,118,2,2,False
1400,696,57,3,3,False
1401,696,267,1,1,False
1402,697,120,3,3,False
1403,698,206,1,1,False
1404,698,304,1,1,False
1405,699,139,3,3,False
1406,699,242,1,1,False
1407,700,117,3,3,False
1408,700,327,1,1,False
1409,701,183,2,2,False
1410,702,198,2,2,False
1411,702,138,1,1,False
1412,703,276,2,2,False
1413,703,270,3,3,False
1414,704,370,1,1,False
1415,705,185,2,2,False
1416,705,94,1,1,False
1417,705,173,1,1,False
1418,706,299,1,1,False
1419,706,110,2,2,False
1420,707,3,1,1,False
1421,707,211,1,1,False
1422,707,366,1,1,False
1423,708,118,2,2,False
1424,708,224,4,4,False
1425,709,145,2,2,False
1426,709,230,1,1,False
1427,709,300,1,1,False
1428,710,358,1,1,False
1429,710,139,1,1,False
1430,711,297,1,1,False
1431,711,59,3,3,False
1432,712,96,3,3,False
1433,712,309,4,4,False
1434,713,243,1,1,False
1435,713,26,2,2,False
1436,713,160,2,2,False
1437,714,151,2,2,False
1438,714,142,1,1,False
1439,715,2,1,1,False
1440,715,96,1,1,False
1441,716,333,1,1,False
1442,716,201,1,1,False
1443,717,263,1,1,False
1444,717,350,4,4,False
1445,718,93,1,1,True
1446,718,216,3,3,True
1447,718,120,1,1,True
1448,719,326,1,1,False
1449,719,102,1,1,False
1450,720,213,1,1,False
1451,721,156,1,1,False
1452,722,2,1,1,False
1453,722,127,1,1,False
1454,723,367,1,1,False
1455,723,130,4,4,False
1456,723,90,1,1,False
1457,724,172,1,1,False
1458,724,302,1,1,False
1459,724,282,2,2,False
1460,725,339,1,1,False
1461,725,18,1,1,False
1462,725,211,1,1,False
1463,726,160,1,1,False
1464,726,102,1,1,False
1465,726,296,2,2,False
1466,727,352,3,3,False
1467,728,90,1,1,True
1468,728,230,2,2,True
1469,729,72,1,1,False
1470,730,149,1,1,False
1471,730,123,1,1,False
1472,731,94,1,1,False
1473,731,271,1,1,False
1474,731,171,1,1,False
1475,732,178,2,2,False
1476,732,318,1,1,False
1477,732,340,2,2,False
1478,733,300,1,1,False
1479,733,215,1,1,False
1480,734,77,2,2,False
1481,734,72,3,3,False
1482,734,225,3,3,False
1483,735,18,2,2,False
1484,735,92,1,1,False
1485,735,266,1,1,False
1486,736,205,1,1,True
1487,737,173,1,1,False
1488,737,300,1,1,False
1489,737,304,1,1,False
1490,738,18,2,2,False
1491,738,337,1,1,False
1492,739,212,1,1,False
1493,739,239,1,1,False
1494,739,246,1,1,False
1495,740,216,1,1,False
1496,741,8,1,1,False
1497,741,261,4,4,False
1498,741,210,3,3,False
1499,742,225,2,2,False
1500,743,22,1,1,True
1501,744,85,2,2,False
1502,744,14,1,1,False
1503,744,57,2,2,False
1504,745,32,1,1,False
1505,746,208,2,2,True
1506,746,311,1,1,True
1507,746,40,1,1,True
1508,747,335,3,3,False
1509,747,288,1,1,False
1510,747,188,1,1,False
1511,748,208,1,1,False
1512,748,148,1,1,False
1513,749,270,1,1,False
1514,750,227,2,2,False
1515,751,196,3,3,False
1516,751,298,1,1,False
1517,751,286,2,2,False
1518,752,55,1,1,True
1519,753,87,1,1,False
1520,754,353,1,1,True
1521,754,13,1,1,True
1522,755,331,1,1,False
1523,756,196,2,2,False
1524,756,168,2,2,False
1525,756,130,1,1,False
1526,757,86,3,3,False
1527,757,337,1,1,False
1528,758,294,3,3,False
1529,759,319,2,2,False
1530,760,376,1,1,False
1531,761,169,1,1,False
1532,761,2,1,1,False
1533,762,348,1,1,False
1534,762,371,1,1,False
1535,763,372,1,1,False
1536,764,355,1,1,True
1537,765,176,3,3,False
1538,766,296,2,2,True
1539,767,17,2,2,False
1540,767,31,2,2,False
1541,768,224,1,1,False
1542,768,128,2,2,False
1543,769,318,1,1,False
1544,770,56,1,1,False
1545,770,150,3,3,False
1546,771,340,1,1,False
1547,772,124,2,2,False
1548,772,284,1,1,False
1549,772,318,3,3,False
1550,773,15,2,2,False
1551,773,249,1,1,False
1552,774,296,1,1,False
1553,774,330,1,1,False
1554,774,2,1,1,False
1555,775,356,2,2,False
1556,775,109,2,2,False
1557,775,247,1,1,False
1558,776,210,3,3,False
1559,777,6,1,1,False
1560,777,119,1,1,False
1561,777,205,2,2,False
1562,778,32,1,1,False
1563,779,259,1,1,False
1564,779,128,1,1,False
1565,780,282,3,3,False
1566,780,167,1,1,False
1567,781,343,1,1,True
1568,782,329,1,1,False
1569,783,95,1,1,False
1570,783,258,1,1,False
1571,784,100,3,3,False
1572,785,6,1,1,False
1573,785,132,1,1,False
1574,785,221,5,5,False
1575,786,211,1,1,False
1576,786,14,2,2,False
1577,787,372,1,1,False
1578,788,285,3,3,False
1579,788,296,1,1,False
1580,789,180,1,1,False
1581,789,248,2,2,False
1582,790,26,1,1,False
1583,790,270,1,1,False
1584,790,7,1,1,False
1585,791,248,2,2,True
1586,791,196,3,3,True
1587,792,60,1,1,False
1588,792,63,1,1,False
1589,792,129,2,2,False
1590,793,153,2,2,False
1591,793,146,1,1,False
1592,794,349,1,1,False
1593,794,183,2,2,False
1594,795,198,1,1,False
1595,795,360,1,1,False
1596,795,194,2,2,False
1597,796,203,1,1,False
1598,796,259,1,1,False
1599,797,182,3,3,False
1600,797,194,1,1,False
1601,798,179,1,1,False
1602,799,233,1,1,False
1603,799,281,2,2,False
1604,800,181,1,1,False
1605,801,142,1,1,False
1606,801,34,2,2,False
1607,802,221,2,2,False
1608,803,17,2,2,False
1609,803,259,3,3,False
1610,803,109,1,1,False
1611,804,27,1,1,False
1612,804,44,1,1,False
1613,804,21,1,1,False
1614,805,93,1,1,False
1615,806,18,1,1,False
1616,807,219,2,2,False
1617,807,152,1,1,False
1618,808,172,1,1,False
1619,809,6,2,2,False
1620,809,362,2,2,False
1621,810,246,2,2,False
1622,810,45,1,1,False
1623,811,299,3,3,True
1624,812,17,1,1,False
1625,812,298,1,1,False
1626,813,45,1,1,False
1627,813,129,1,1,False
1628,814,235,2,2,False
1629,815,228,1,1,False
1630,815,118,1,1,False
1631,816,208,3,3,True
1632,816,207,3,3,True
1633,816,364,1,1,True
1634,817,265,2,2,False
1635,817,235,1,1,False
1636,818,115,1,1,False
1637,819,284,1,1,False
1638,819,45,5,5,False
1639,819,156,1,1,False
1640,820,181,1,1,False
1641,820,290,4,4,False
1642,821,8,1,1,False
1643,821,21,2,2,False
1644,822,53,1,1,False
1645,822,29,1,1,False
1646,822,83,1,1,False
1647,823,286,1,1,False
1648,824,277,1,1,False
1649,825,320,2,2,False
1650,825,79,3,3,False
1651,826,178,1,1,False
1652,826,275,1,1,False
1653,826,229,2,2,False
1654,827,318,2,2,False
1655,827,171,2,2,False
1656,827,343,1,1,False
1657,828,235,1,1,False
1658,828,169,2,2,False
1659,829,312,2,2,False
1660,829,339,1,1,False
1661,829,213,1,1,False
1662,830,81,1,1,True
1663,830,300,2,2,True
1664,830,121,1,1,True
1665,831,360,4,4,False
1666,831,256,1,1,False
1667,832,139,1,1,False
1668,832,329,1,1,False
1669,833,41,3,3,False
1670,833,154,3,3,False
1671,834,334,2,2,False
1672,835,61,1,1,False
1673,835,254,1,1,False
1674,836,271,3,3,False
1675,836,48,3,3,False
1676,837,16,1,1,False
1677,838,81,1,1,False
1678,838,180,1,1,False
1679,838,265,1,1,False
1680,839,195,1,1,False
1681,840,296,4,4,False
1682,840,56,2,2,False
1683,840,2,2,2,False
1684,841,238,1,1,False
1685,841,335,1,1,False
1686,842,194,2,2,False
1687,842,152,1,1,False
1688,842,10,1,1,False
1689,843,353,2,2,False
1690,844,348,1,1,False
1691,845,234,2,2,False
1692,845,44,1,1,False
1693,845,213,1,1,False
1694,846,180,2,2,False
1695,847,256,1,1,False
1696,847,141,1,1,False
1697,847,334,1,1,False
1698,848,239,1,1,True
1699,848,207,3,3,True
1700,849,275,1,1,True
1701,849,104,1,1,True
1702,849,43,1,1,True
1703,850,25,1,1,False
1704,851,108,1,1,False
1705,851,65,1,1,False
1706,851,255,1,1,False
1707,852,157,1,1,False
1708,852,348,1,1,False
1709,852,353,1,1,False
1710,853,95,2,2,False
1711,853,184,2,2,False
1712,853,152,3,3,False
1713,854,96,1,1,False
1714,854,199,2,2,False
1715,855,283,4,4,False
1716,855,141,1,1,False
1717,856,260,3,3,False
1718,857,321,1,1,False
1719,857,302,1,1,False
1720,857,192,1,1,False
1721,858,270,1,1,True
1722,858,129,1,1,True
1723,859,290,1,1,False
1724,859,193,1,1,False
1725,859,195,2,2,False
1726,860,355,4,4,False
1727,860,267,1,1,False
1728,860,211,2,2,False
1729,861,324,1,1,False
1730,861,218,3,3,False
1731,862,125,1,1,False
1732,863,371,1,1,False
1733,864,360,4,4,False
1734,865,31,1,1,True
1735,866,144,3,3,False
1736,866,279,5,5,False
1737,867,300,1,1,False
1738,867,101,1,1,False
1739,868,216,1,1,False
1740,869,227,2,2,False
1741,869,140,1,1,False
1742,870,295,2,2,False
1743,870,40,4,4,False
1744,871,148,2,2,False
1745,872,178,1,1,False
1746,873,161,1,1,True
1747,873,286,1,1,True
1748,874,83,1,1,True
1749,874,153,1,1,True
1750,875,131,3,3,False
1751,875,225,2,2,False
1752,875,41,1,1,False
1753,876,371,1,1,False
1754,876,324,1,1,False
1755,877,371,1,1,False
1756,877,50,3,3,False
1757,877,132,1,1,False
1758,878,198,1,1,False
1759,879,70,1,1,True
1760,880,50,1,1,False
1761,881,332,4,4,False
1762,881,331,1,1,False
1763,882,382,1,1,False
1764,883,246,3,3,True
1765,884,63,1,1,False
1766,884,347,2,2,False
1767,884,176,1,1,False
1768,885,301,1,1,False
1769,886,194,2,2,False
1770,887,284,2,2,False
1771,888,219,1,1,False
1772,889,384,1,1,False
1773,889,249,2,2,False
1774,890,178,1,1,False
1775,890,182,3,3,False
1776,891,228,2,2,False
1777,891,358,1,1,False
1778,891,372,3,3,False
1779,892,219,1,1,False
1780,892,234,5,5,False
1781,893,305,1,1,False
1782,893,106,2,2,False
1783,893,125,2,2,False
1784,894,82,1,1,False
1785,894,316,2,2,False
1786,895,128,1,1,True
1787,895,334,1,1,True
1788,896,147,2,2,False
1789,897,128,3,3,False
1790,898,129,1,1,False
1791,898,104,2,2,False
1792,898,12,2,2,False
1793,899,382,1,1,False
1794,900,370,1,1,True
1795,901,247,2,2,False
1796,902,245,2,2,False
1797,902,263,4,4,False
1798,902,287,1,1,False
1799,903,196,1,1,False
1800,903,38,2,2,False
1801,903,25,3,3,False
1802,904,160,1,1,True
1803,904,241,1,1,True
1804,904,197,1,1,True
1805,905,131,1,1,True
1806,905,76,1,1,True
1807,905,48,1,1,True
1808,906,331,1,1,False
1809,906,372,1,1,False
1810,906,365,3,3,False
1811,907,120,1,1,False
1812,907,238,1,1,False
1813,907,337,2,2,False
1814,908,381,2,2,False
1815,909,10,2,2,False
1816,909,284,1,1,False
1817,909,211,1,1,False
1818,910,262,1,1,False
1819,911,339,1,1,True
1820,912,354,1,1,False
1821,912,348,1,1,False
1822,912,146,2,2,False
1823,913,41,2,2,False
1824,913,9,1,1,False
1825,913,57,1,1,False
1826,914,61,1,1,False
1827,914,134,1,1,False
1828,914,89,1,1,False
1829,915,329,1,1,False
1830,916,289,2,2,False
1831,916,72,1,1,False
1832,916,40,1,1,False
1833,917,264,1,1,True
1834,918,30,1,1,False
1835,919,236,1,1,False
1836,919,41,1,1,False
1837,919,24,1,1,False
1838,920,167,4,4,False
1839,920,355,4,4,False
1840,920,225,3,3,False
1841,921,114,1,1,False
1842,921,29,2,2,False
1843,921,185,1,1,False
1844,922,166,1,1,False
1845,923,68,1,1,False
1846,923,206,1,1,False
1847,924,83,1,1,False
1848,924,188,1,1,False
1849,925,54,1,1,False
1850,925,280,2,2,False
1851,926,182,1,1,False
1852,927,25,1,1,False
1853,927,171,1,1,False
1854,928,215,3,3,True
1855,928,244,4,4,True
1856,929,232,1,1,False
1857,929,381,3,3,False
1858,929,358,2,2,False
1859,930,285,2,2,False
1860,930,249,2,2,False
1861,931,140,1,1,False
1862,931,37,1,1,False
1863,931,94,1,1,False
1864,932,77,1,1,False
1865,932,216,1,1,False
1866,933,224,2,2,True
1867,933,216,1,1,True
1868,934,156,3,3,False
1869,935,100,3,3,False
1870,936,13,2,2,False
1871,936,161,2,2,False
1872,936,95,2,2,False
1873,937,176,3,3,False
1874,937,17,2,2,False
1875,937,351,2,2,False
1876,938,159,1,1,False
1877,939,233,1,1,False
1878,939,288,1,1,False
1879,939,154,1,1,False
1880,940,66,1,1,False
1881,941,374,1,1,False
1882,942,367,1,1,False
1883,942,49,1,1,False
1884,942,96,3,3,False
1885,943,381,1,1,True
1886,944,373,1,1,True
1887,944,367,1,1,True
1888,944,226,3,3,True
1889,945,80,2,2,False
1890,945,158,1,1,False
1891,945,342,1,1,False
1892,946,213,1,1,False
1893,946,383,1,1,False
1894,946,313,2,2,False
1895,947,37,2,2,True
1896,947,349,1,1,True
1897,947,101,2,2,True
1898,948,46,1,1,True
1899,948,381,1,1,True
1900,948,377,2,2,True
1901,949,117,3,3,False
1902,949,34,1,1,False
1903,950,249,2,2,True
1904,950,122,2,2,True
1905,951,319,1,1,False
1906,952,195,1,1,False
1907,953,176,1,1,False
1908,953,71,1,1,False
1909,954,291,1,1,False
1910,954,296,1,1,False
1911,954,242,3,3,False
1912,955,144,1,1,False
1913,956,192,1,1,False
1914,957,281,1,1,False
1915,957,255,1,1,False
1916,957,93,1,1,False
1917,958,47,1,1,False
1918,958,103,1,1,False
1919,959,181,1,1,False
1920,959,76,1,1,False
1921,959,370,1,1,False
1922,960,321,1,1,False
1923,960,230,1,1,False
1924,961,197,1,1,False
1925,962,185,2,2,False
1926,963,295,2,2,False
1927,964,269,3,3,True
1928,965,312,3,3,True
1929,965,97,1,1,True
1930,965,74,1,1,True
1931,966,224,1,1,False
1932,966,239,1,1,False
1933,966,317,1,1,False
1934,967,350,1,1,True
1935,967,35,2,2,True
1936,967,33,1,1,True
1937,968,168,1,1,False
1938,969,145,2,2,False
1939,969,115,2,2,False
1940,969,26,1,1,False
1941,970,156,1,1,False
1942,970,360,1,1,False
1943,970,257,2,2,False
1944,971,293,1,1,True
1945,972,358,1,1,False
1946,972,49,1,1,False
1947,973,25,1,1,False
1948,973,50,3,3,False
1949,974,218,2,2,False
1950,974,123,1,1,False
1951,974,242,1,1,False
1952,975,281,2,2,False
1953,976,338,2,2,False
1954,976,58,2,2,False
1955,977,33,1,1,False
1956,977,128,2,2,False
1957,977,93,1,1,False
1958,978,376,1,1,False
1959,978,365,2,2,False
1960,978,95,2,2,False
1961,979,320,1,1,False
1962,979,28,1,1,False
1963,980,363,1,1,True
1964,981,12,1,1,False
1965,981,292,5,5,False
1966,981,214,2,2,False
1967,982,88,1,1,False
1968,983,218,1,1,True
1969,983,114,1,1,True
1970,983,29,1,1,True
1971,984,272,1,1,False
1972,984,38,1,1,False
1973,984,190,1,1,False
1974,985,242,3,3,False
1975,985,109,1,1,False
1976,986,29,1,1,True
1977,987,268,1,1,True
1978,987,338,4,4,True
1979,988,301,1,1,False
1980,988,176,2,2,False
1981,989,2,2,2,False
1982,989,263,1,1,False
1983,990,269,4,4,False
1984,991,32,1,1,False
1985,991,68,2,2,False
1986,991,375,1,1,False
1987,992,20,1,1,False
1988,993,170,1,1,False
1989,994,16,1,1,False
1990,994,66,3,3,False
1991,995,88,2,2,False
1992,995,360,1,1,False
1993,995,301,1,1,False
1994,996,133,1,1,False
1995,996,343,1,1,False
1996,997,93,1,1,False
1997,997,339,1,1,False
1998,997,245,1,1,False
1999,998,109,1,1,False
2000,999,360,3,3,False
2001,1000,177,1,1,False
2002,1000,381,1,1,False
2003,1000,179,2,2,False
2004,1001,184,2,2,False
2005,1001,280,1,1,False
2006,1002,114,1,1,False
2007,1003,120,3,3,False
2008,1003,52,1,1,False
2009,1004,186,1,1,False
2010,1005,190,2,2,False
2011,1005,158,1,1,False
2012,1006,232,1,1,False
2013,1007,250,1,1,False
2014,1007,375,1,1,False
2015,1007,326,2,2,False
2016,1008,11,1,1,False
2017,1009,34,4,4,True
2018,1010,193,2,2,False
2019,1011,21,1,1,True
2020,1011,279,1,1,True
2021,1012,40,1,1,False
2022,1012,151,1,1,False
2023,1012,205,1,1,False
2024,1013,159,2,2,False
2025,1014,130,3,3,False
2026,1015,234,1,1,False
2027,1015,184,1,1,False
2028,1015,44,2,2,False
2029,1016,172,1,1,False
2030,1016,75,1,1,False
2031,1017,254,1,1,True
2032,1017,68,1,1,True
2033,1018,18,1,1,True
2034,1019,89,1,1,False
2035,1019,13,1,1,False
2036,1020,239,5,5,True
2037,1020,36,2,2,True
2038,1021,62,1,1,False
2039,1021,41,2,2,False
2040,1022,175,1,1,False
2041,1022,278,1,1,False
2042,1023,218,2,2,False
2043,1023,64,1,1,False
2044,1024,152,2,2,False
2045,1025,349,1,1,False
2046,1025,232,3,3,False
2047,1025,360,3,3,False
