id_transport_log,id_warehouse,id_store,id_suppliers,journey_status,ts_stock_shipped,ts_stock_received,ts_last_update,id_dim_date_stock_shipped,id_dim_date_stock_received,id_dim_date_last_update
296,WH08,ST108,16,On-Time,02:51:13,02:51:13,02:51:13,20251119,20251122,20251122
297,WH09,ST009,17,On-Time,02:51:47,02:51:47,02:51:47,20251119,20251122,20251122
298,WH09,ST109,18,On-Time,02:52:22,02:52:22,02:52:22,20251119,20251122,20251122
299,WH10,ST010,19,On-Time,02:52:57,02:52:57,02:52:57,20251119,20251122,20251122
300,WH10,ST110,20,On-Time,02:53:32,02:53:32,02:53:32,20251119,20251122,20251122
301,WH11,ST011,1,On-Time,02:54:07,02:54:07,02:54:07,20251119,20251122,20251122
302,WH11,ST111,2,On-Time,02:54:42,02:54:42,02:54:42,20251119,20251122,20251122
303,WH12,ST012,3,On-Time,02:55:16,02:55:16,02:55:16,20251119,20251122,20251122
304,WH12,ST112,4,On-Time,02:55:51,02:55:51,02:55:51,20251119,20251122,20251122
305,WH13,ST013,5,On-Time,02:56:26,02:56:26,02:56:26,20251119,20251122,20251122
306,WH13,ST113,6,On-Time,02:57:01,02:57:01,02:57:01,20251119,20251122,20251122
307,WH14,ST014,7,On-Time,02:57:36,02:57:36,02:57:36,20251119,20251122,20251122
308,WH14,ST114,8,On-Time,02:58:11,02:58:11,02:58:11,20251119,20251122,20251122
309,WH15,ST015,9,Late,02:58:45,02:58:45,02:58:45,20251119,20251123,20251123
310,WH15,ST115,10,On-Time,02:59:20,02:59:20,02:59:20,20251119,20251122,20251122
311,WH16,ST016,11,On-Time,02:59:55,02:59:55,02:59:55,20251119,20251122,20251122
312,WH16,ST116,12,Late,03:00:30,03:00:30,03:00:30,20251119,20251123,20251123
313,WH17,ST017,13,On-Time,03:01:05,03:01:05,03:01:05,20251119,20251122,20251122
314,WH17,ST117,14,On-Time,03:01:39,03:01:39,03:01:39,20251119,20251122,20251122
315,WH18,ST018,15,On-Time,03:02:14,03:02:14,03:02:14,20251119,20251122,20251122
316,WH18,ST118,16,On-Time,03:02:49,03:02:49,03:02:49,20251119,20251122,20251122
317,WH19,ST019,17,On-Time,03:03:24,03:03:24,03:03:24,20251119,20251122,20251122
318,WH19,ST119,18,On-Time,03:03:59,03:03:59,03:03:59,20251119,20251122,20251122
319,WH20,ST020,19,On-Time,03:04:34,03:04:34,03:04:34,20251119,20251122,20251122
320,WH20,ST120,20,On-Time,03:05:08,03:05:08,03:05:08,20251119,20251122,20251122
321,WH01,ST001,1,Late,03:05:43,03:05:43,03:05:43,20251119,20251123,20251123
322,WH01,ST101,2,On-Time,03:06:18,03:06:18,03:06:18,20251119,20251122,20251122
323,WH02,ST002,3,On-Time,03:06:53,03:06:53,03:06:53,20251119,20251122,20251122
324,WH02,ST102,4,On-Time,03:07:28,03:07:28,03:07:28,20251119,20251122,20251122
325,WH03,ST003,5,On-Time,03:08:03,03:08:03,03:08:03,20251119,20251122,20251122
326,WH03,ST103,6,On-Time,03:08:37,03:08:37,03:08:37,20251119,20251122,20251122
327,WH04,ST004,7,Late,03:09:12,03:09:12,03:09:12,20251119,20251123,20251123
328,WH04,ST104,8,On-Time,03:09:47,03:09:47,03:09:47,20251119,20251122,20251122
329,WH05,ST005,9,On-Time,03:10:22,03:10:22,03:10:22,20251119,20251122,20251122
330,WH05,ST105,10,On-Time,03:10:57,03:10:57,03:10:57,20251119,20251122,20251122
331,WH06,ST006,11,On-Time,03:11:32,03:11:32,03:11:32,20251119,20251122,20251122
332,WH06,ST106,12,Late,03:12:06,03:12:06,03:12:06,20251119,20251123,20251123
333,WH07,ST007,13,On-Time,03:12:41,03:12:41,03:12:41,20251119,20251122,20251122
334,WH07,ST107,14,On-Time,03:13:16,03:13:16,03:13:16,20251119,20251122,20251122
335,WH08,ST008,15,On-Time,03:13:51,03:13:51,03:13:51,20251119,20251122,20251122
336,WH08,ST108,16,On-Time,03:14:26,03:14:26,03:14:26,20251119,20251122,20251122
337,WH09,ST009,17,On-Time,03:15:00,03:15:00,03:15:00,20251119,20251122,20251122
338,WH09,ST109,18,On-Time,03:15:35,03:15:35,03:15:35,20251119,20251122,20251122
339,WH10,ST010,19,On-Time,03:16:10,03:16:10,03:16:10,20251119,20251122,20251122
340,WH10,ST110,20,On-Time,03:16:45,03:16:45,03:16:45,20251119,20251122,20251122
341,WH11,ST011,1,On-Time,03:17:20,03:17:20,03:17:20,20251119,20251122,20251122
342,WH11,ST111,2,On-Time,03:17:55,03:17:55,03:17:55,20251119,20251122,20251122
343,WH12,ST012,3,On-Time,03:18:29,03:18:29,03:18:29,20251119,20251122,20251122
344,WH12,ST112,4,On-Time,03:19:04,03:19:04,03:19:04,20251119,20251122,20251122
345,WH13,ST013,5,Late,03:19:39,03:19:39,03:19:39,20251119,20251123,20251123
346,WH13,ST113,6,On-Time,03:20:14,03:20:14,03:20:14,20251119,20251122,20251122
347,WH14,ST014,7,Late,03:20:49,03:20:49,03:20:49,20251119,20251123,20251123
348,WH14,ST114,8,On-Time,03:21:24,03:21:24,03:21:24,20251119,20251122,20251122
349,WH15,ST015,9,Late,03:21:58,03:21:58,03:21:58,20251119,20251123,20251123
350,WH15,ST115,10,On-Time,03:22:33,03:22:33,03:22:33,20251119,20251122,20251122
351,WH16,ST016,11,On-Time,03:23:08,03:23:08,03:23:08,20251119,20251122,20251122
352,WH16,ST116,12,On-Time,03:23:43,03:23:43,03:23:43,20251119,20251122,20251122
353,WH17,ST017,13,On-Time,03:24:18,03:24:18,03:24:18,20251119,20251122,20251122
354,WH17,ST117,14,On-Time,03:24:52,03:24:52,03:24:52,20251119,20251122,20251122
355,WH18,ST018,15,On-Time,03:25:27,03:25:27,03:25:27,20251119,20251122,20251122
356,WH18,ST118,16,On-Time,03:26:02,03:26:02,03:26:02,20251119,20251122,20251122
357,WH19,ST019,17,On-Time,03:26:37,03:26:37,03:26:37,20251119,20251122,20251122
358,WH19,ST119,18,On-Time,03:27:12,03:27:12,03:27:12,20251119,20251122,20251122
359,WH20,ST020,19,Late,03:27:47,03:27:47,03:27:47,20251119,20251123,20251123
360,WH20,ST120,20,On-Time,03:28:21,03:28:21,03:28:21,20251119,20251122,20251122
361,WH01,ST001,1,On-Time,03:28:56,03:28:56,03:28:56,20251119,20251122,20251122
362,WH01,ST101,2,Late,03:29:31,03:29:31,03:29:31,20251119,20251123,20251123
363,WH02,ST002,3,On-Time,03:30:06,03:30:06,03:30:06,20251119,20251122,20251122
364,WH02,ST102,4,Late,03:30:41,03:30:41,03:30:41,20251119,20251123,20251123
365,WH03,ST003,5,On-Time,03:31:16,03:31:16,03:31:16,20251119,20251122,20251122
366,WH03,ST103,6,On-Time,03:31:50,03:31:50,03:31:50,20251119,20251122,20251122
367,WH04,ST004,7,On-Time,03:32:25,03:32:25,03:32:25,20251119,20251122,20251122
368,WH04,ST104,8,On-Time,03:33:00,03:33:00,03:33:00,20251119,20251122,20251122
369,WH05,ST005,9,Late,03:33:35,03:33:35,03:33:35,20251119,20251123,20251123
370,WH05,ST105,10,On-Time,03:34:10,03:34:10,03:34:10,20251119,20251122,20251122
371,WH06,ST006,11,On-Time,03:34:44,03:34:44,03:34:44,20251119,20251122,20251122
372,WH06,ST106,12,On-Time,03:35:19,03:35:19,03:35:19,20251119,20251122,20251122
373,WH07,ST007,13,On-Time,03:35:54,03:35:54,03:35:54,20251119,20251122,20251122
374,WH07,ST107,14,On-Time,03:36:29,03:36:29,03:36:29,20251119,20251122,20251122
375,WH08,ST008,15,On-Time,03:37:04,03:37:04,03:37:04,20251119,20251122,20251122
376,WH08,ST108,16,On-Time,03:37:39,03:37:39,03:37:39,20251119,20251122,20251122
377,WH09,ST009,17,On-Time,03:38:13,03:38:13,03:38:13,20251119,20251122,20251122
378,WH09,ST109,18,On-Time,03:38:48,03:38:48,03:38:48,20251119,20251122,20251122
379,WH10,ST010,19,On-Time,03:39:23,03:39:23,03:39:23,20251119,20251122,20251122
380,WH10,ST110,20,On-Time,03:39:58,03:39:58,03:39:58,20251119,20251122,20251122
381,WH11,ST011,1,On-Time,03:40:33,03:40:33,03:40:33,20251119,20251122,20251122
382,WH11,ST111,2,On-Time,03:41:08,03:41:08,03:41:08,20251119,20251122,20251122
383,WH12,ST012,3,On-Time,03:41:42,03:41:42,03:41:42,20251119,20251122,20251122
384,WH12,ST112,4,On-Time,03:42:17,03:42:17,03:42:17,20251119,20251122,20251122
385,WH13,ST013,5,On-Time,03:42:52,03:42:52,03:42:52,20251119,20251122,20251122
386,WH13,ST113,6,On-Time,03:43:27,03:43:27,03:43:27,20251119,20251122,20251122
387,WH14,ST014,7,On-Time,03:44:02,03:44:02,03:44:02,20251119,20251122,20251122
388,WH14,ST114,8,On-Time,03:44:36,03:44:36,03:44:36,20251119,20251122,20251122
389,WH15,ST015,9,On-Time,03:45:11,03:45:11,03:45:11,20251119,20251122,20251122
390,WH15,ST115,10,On-Time,03:45:46,03:45:46,03:45:46,20251119,20251122,20251122
391,WH16,ST016,11,Late,03:46:21,03:46:21,03:46:21,20251119,20251123,20251123
392,WH16,ST116,12,On-Time,03:46:56,03:46:56,03:46:56,20251119,20251122,20251122
393,WH17,ST017,13,Late,03:47:31,03:47:31,03:47:31,20251119,20251123,20251123
394,WH17,ST117,14,On-Time,03:48:05,03:48:05,03:48:05,20251119,20251122,20251122
395,WH18,ST018,15,On-Time,03:48:40,03:48:40,03:48:40,20251119,20251122,20251122
396,WH18,ST118,16,Late,03:49:15,03:49:15,03:49:15,20251119,20251123,20251123
397,WH19,ST019,17,On-Time,03:49:50,03:49:50,03:49:50,20251119,20251122,20251122
398,WH19,ST119,18,On-Time,03:50:25,03:50:25,03:50:25,20251119,20251122,20251122
399,WH20,ST020,19,On-Time,03:51:00,03:51:00,03:51:00,20251119,20251122,20251122
400,WH20,ST120,20,On-Time,03:51:34,03:51:34,03:51:34,20251119,20251122,20251122
401,WH01,ST001,1,On-Time,03:52:09,03:52:09,03:52:09,20251119,20251122,20251122
402,WH01,ST101,2,On-Time,03:52:44,03:52:44,03:52:44,20251119,20251122,20251122
403,WH02,ST002,3,On-Time,03:53:19,03:53:19,03:53:19,20251119,20251122,20251122
404,WH02,ST102,4,On-Time,03:53:54,03:53:54,03:53:54,20251119,20251122,20251122
405,WH03,ST003,5,On-Time,03:54:29,03:54:29,03:54:29,20251119,20251122,20251122
406,WH03,ST103,6,On-Time,03:55:03,03:55:03,03:55:03,20251119,20251122,20251122
407,WH04,ST004,7,On-Time,03:55:38,03:55:38,03:55:38,20251119,20251122,20251122
408,WH04,ST104,8,On-Time,03:56:13,03:56:13,03:56:13,20251119,20251122,20251122
409,WH05,ST005,9,On-Time,03:56:48,03:56:48,03:56:48,20251119,20251122,20251122
410,WH05,ST105,10,On-Time,03:57:23,03:57:23,03:57:23,20251119,20251122,20251122
411,WH06,ST006,11,On-Time,03:57:57,03:57:57,03:57:57,20251119,20251122,20251122
412,WH06,ST106,12,On-Time,03:58:32,03:58:32,03:58:32,20251119,20251122,20251122
413,WH07,ST007,13,On-Time,03:59:07,03:59:07,03:59:07,20251119,20251122,20251122
414,WH07,ST107,14,On-Time,03:59:42,03:59:42,03:59:42,20251119,20251122,20251122
415,WH08,ST008,15,On-Time,04:00:17,04:00:17,04:00:17,20251119,20251122,20251122
416,WH08,ST108,16,On-Time,04:00:52,04:00:52,04:00:52,20251119,20251122,20251122
417,WH09,ST009,17,On-Time,04:01:26,04:01:26,04:01:26,20251119,20251122,20251122
418,WH09,ST109,18,On-Time,04:02:01,04:02:01,04:02:01,20251119,20251122,20251122
419,WH10,ST010,19,On-Time,04:02:36,04:02:36,04:02:36,20251119,20251122,20251122
420,WH10,ST110,20,On-Time,04:03:11,04:03:11,04:03:11,20251119,20251122,20251122
421,WH11,ST011,1,On-Time,04:03:46,04:03:46,04:03:46,20251119,20251122,20251122
422,WH11,ST111,2,On-Time,04:04:21,04:04:21,04:04:21,20251119,20251122,20251122
423,WH12,ST012,3,On-Time,04:04:55,04:04:55,04:04:55,20251119,20251122,20251122
424,WH12,ST112,4,On-Time,04:05:30,04:05:30,04:05:30,20251119,20251122,20251122
425,WH13,ST013,5,On-Time,04:06:05,04:06:05,04:06:05,20251119,20251122,20251122
426,WH13,ST113,6,On-Time,04:06:40,04:06:40,04:06:40,20251119,20251122,20251122
427,WH14,ST014,7,On-Time,04:07:15,04:07:15,04:07:15,20251119,20251122,20251122
428,WH14,ST114,8,On-Time,04:07:49,04:07:49,04:07:49,20251119,20251122,20251122
429,WH15,ST015,9,Late,04:08:24,04:08:24,04:08:24,20251119,20251123,20251123
430,WH15,ST115,10,On-Time,04:08:59,04:08:59,04:08:59,20251119,20251122,20251122
431,WH16,ST016,11,On-Time,04:09:34,04:09:34,04:09:34,20251119,20251122,20251122
432,WH16,ST116,12,On-Time,04:10:09,04:10:09,04:10:09,20251119,20251122,20251122
433,WH17,ST017,13,On-Time,04:10:44,04:10:44,04:10:44,20251119,20251122,20251122
434,WH17,ST117,14,Late,04:11:18,04:11:18,04:11:18,20251119,20251123,20251123
435,WH18,ST018,15,On-Time,04:11:53,04:11:53,04:11:53,20251119,20251122,20251122
436,WH18,ST118,16,On-Time,04:12:28,04:12:28,04:12:28,20251119,20251122,20251122
437,WH19,ST019,17,On-Time,04:13:03,04:13:03,04:13:03,20251119,20251122,20251122
438,WH19,ST119,18,On-Time,04:13:38,04:13:38,04:13:38,20251119,20251122,20251122
439,WH20,ST020,19,On-Time,04:14:13,04:14:13,04:14:13,20251119,20251122,20251122
440,WH20,ST120,20,On-Time,04:14:47,04:14:47,04:14:47,20251119,20251122,20251122
441,WH01,ST001,1,On-Time,04:15:22,04:15:22,04:15:22,20251119,20251122,20251122
442,WH01,ST101,2,On-Time,04:15:57,04:15:57,04:15:57,20251119,20251122,20251122
443,WH02,ST002,3,Late,04:16:32,04:16:32,04:16:32,20251119,20251123,20251123
444,WH02,ST102,4,Late,04:17:07,04:17:07,04:17:07,20251119,20251123,20251123
445,WH03,ST003,5,On-Time,04:17:41,04:17:41,04:17:41,20251119,20251122,20251122
446,WH03,ST103,6,On-Time,04:18:16,04:18:16,04:18:16,20251119,20251122,20251122
447,WH04,ST004,7,On-Time,04:18:51,04:18:51,04:18:51,20251119,20251122,20251122
448,WH04,ST104,8,On-Time,04:19:26,04:19:26,04:19:26,20251119,20251122,20251122
449,WH05,ST005,9,On-Time,04:20:01,04:20:01,04:20:01,20251119,20251122,20251122
450,WH05,ST105,10,On-Time,04:20:36,04:20:36,04:20:36,20251119,20251122,20251122
451,WH06,ST006,11,On-Time,04:21:10,04:21:10,04:21:10,20251119,20251122,20251122
452,WH06,ST106,12,On-Time,04:21:45,04:21:45,04:21:45,20251119,20251122,20251122
453,WH07,ST007,13,On-Time,04:22:20,04:22:20,04:22:20,20251119,20251122,20251122
454,WH07,ST107,14,On-Time,04:22:55,04:22:55,04:22:55,20251119,20251122,20251122
455,WH08,ST008,15,On-Time,04:23:30,04:23:30,04:23:30,20251119,20251122,20251122
456,WH08,ST108,16,Late,04:24:05,04:24:05,04:24:05,20251119,20251123,20251123
457,WH09,ST009,17,On-Time,04:24:39,04:24:39,04:24:39,20251119,20251122,20251122
458,WH09,ST109,18,On-Time,04:25:14,04:25:14,04:25:14,20251119,20251122,20251122
459,WH10,ST010,19,On-Time,04:25:49,04:25:49,04:25:49,20251119,20251122,20251122
460,WH10,ST110,20,On-Time,04:26:24,04:26:24,04:26:24,20251119,20251122,20251122
461,WH11,ST011,1,On-Time,04:26:59,04:26:59,04:26:59,20251119,20251122,20251122
462,WH11,ST111,2,On-Time,04:27:33,04:27:33,04:27:33,20251119,20251122,20251122
463,WH12,ST012,3,Late,04:28:08,04:28:08,04:28:08,20251119,20251123,20251123
464,WH12,ST112,4,On-Time,04:28:43,04:28:43,04:28:43,20251119,20251122,20251122
465,WH13,ST013,5,On-Time,04:29:18,04:29:18,04:29:18,20251119,20251122,20251122
466,WH13,ST113,6,Late,04:29:53,04:29:53,04:29:53,20251119,20251123,20251123
467,WH14,ST014,7,On-Time,04:30:28,04:30:28,04:30:28,20251119,20251122,20251122
468,WH14,ST114,8,On-Time,04:31:02,04:31:02,04:31:02,20251119,20251122,20251122
469,WH15,ST015,9,On-Time,04:31:37,04:31:37,04:31:37,20251119,20251122,20251122
470,WH15,ST115,10,Late,04:32:12,04:32:12,04:32:12,20251119,20251123,20251123
471,WH16,ST016,11,On-Time,04:32:47,04:32:47,04:32:47,20251119,20251122,20251122
472,WH16,ST116,12,On-Time,04:33:22,04:33:22,04:33:22,20251119,20251122,20251122
473,WH17,ST017,13,On-Time,04:33:57,04:33:57,04:33:57,20251119,20251122,20251122
474,WH17,ST117,14,On-Time,04:34:31,04:34:31,04:34:31,20251119,20251122,20251122
475,WH18,ST018,15,On-Time,04:35:06,04:35:06,04:35:06,20251119,20251122,20251122
476,WH18,ST118,16,On-Time,04:35:41,04:35:41,04:35:41,20251119,20251122,20251122
477,WH19,ST019,17,On-Time,04:36:16,04:36:16,04:36:16,20251119,20251122,20251122
478,WH19,ST119,18,On-Time,04:36:51,04:36:51,04:36:51,20251119,20251122,20251122
479,WH20,ST020,19,On-Time,04:37:25,04:37:25,04:37:25,20251119,20251122,20251122
480,WH20,ST120,20,On-Time,04:38:00,04:38:00,04:38:00,20251119,20251122,20251122
481,WH01,ST001,1,On-Time,04:38:35,04:38:35,04:38:35,20251119,20251122,20251122
482,WH01,ST101,2,On-Time,04:39:10,04:39:10,04:39:10,20251119,20251122,20251122
483,WH02,ST002,3,On-Time,04:39:45,04:39:45,04:39:45,20251119,20251122,20251122
484,WH02,ST102,4,On-Time,04:40:20,04:40:20,04:40:20,20251119,20251122,20251122
485,WH03,ST003,5,On-Time,04:40:54,04:40:54,04:40:54,20251119,20251122,20251122
486,WH03,ST103,6,On-Time,04:41:29,04:41:29,04:41:29,20251119,20251122,20251122
487,WH04,ST004,7,On-Time,04:42:04,04:42:04,04:42:04,20251119,20251122,20251122
488,WH04,ST104,8,On-Time,04:42:39,04:42:39,04:42:39,20251119,20251122,20251122
489,WH05,ST005,9,On-Time,04:43:14,04:43:14,04:43:14,20251119,20251122,20251122
490,WH05,ST105,10,On-Time,04:43:49,04:43:49,04:43:49,20251119,20251122,20251122
491,WH06,ST006,11,On-Time,04:44:23,04:44:23,04:44:23,20251119,20251122,20251122
492,WH06,ST106,12,On-Time,04:44:58,04:44:58,04:44:58,20251119,20251122,20251122
493,WH07,ST007,13,On-Time,04:45:33,04:45:33,04:45:33,20251119,20251122,20251122
494,WH07,ST107,14,On-Time,04:46:08,04:46:08,04:46:08,20251119,20251122,20251122
495,WH08,ST008,15,On-Time,04:46:43,04:46:43,04:46:43,20251119,20251122,20251122
496,WH08,ST108,16,On-Time,04:47:18,04:47:18,04:47:18,20251119,20251122,20251122
497,WH09,ST009,17,On-Time,04:47:52,04:47:52,04:47:52,20251119,20251122,20251122
498,WH09,ST109,18,On-Time,04:48:27,04:48:27,04:48:27,20251119,20251122,20251122
499,WH10,ST010,19,On-Time,04:49:02,04:49:02,04:49:02,20251119,20251122,20251122
500,WH10,ST110,20,Late,04:49:37,04:49:37,04:49:37,20251119,20251123,20251123
501,WH11,ST011,1,On-Time,04:50:12,04:50:12,04:50:12,20251119,20251122,20251122
502,WH11,ST111,2,Late,04:50:46,04:50:46,04:50:46,20251119,20251123,20251123
503,WH12,ST012,3,On-Time,04:51:21,04:51:21,04:51:21,20251119,20251122,20251122
504,WH12,ST112,4,On-Time,04:51:56,04:51:56,04:51:56,20251119,20251122,20251122
505,WH13,ST013,5,On-Time,04:52:31,04:52:31,04:52:31,20251119,20251122,20251122
506,WH13,ST113,6,On-Time,04:53:06,04:53:06,04:53:06,20251119,20251122,20251122
507,WH14,ST014,7,On-Time,04:53:41,04:53:41,04:53:41,20251119,20251122,20251122
508,WH14,ST114,8,Late,04:54:15,04:54:15,04:54:15,20251119,20251123,20251123
509,WH15,ST015,9,On-Time,04:54:50,04:54:50,04:54:50,20251119,20251122,20251122
510,WH15,ST115,10,On-Time,04:55:25,04:55:25,04:55:25,20251119,20251122,20251122
511,WH16,ST016,11,Late,04:56:00,04:56:00,04:56:00,20251119,20251123,20251123
512,WH16,ST116,12,Late,04:56:35,04:56:35,04:56:35,20251119,20251124,20251124
513,WH17,ST017,13,On-Time,04:57:10,04:57:10,04:57:10,20251119,20251122,20251122
514,WH17,ST117,14,On-Time,04:57:44,04:57:44,04:57:44,20251119,20251122,20251122
515,WH18,ST018,15,On-Time,04:58:19,04:58:19,04:58:19,20251119,20251122,20251122
516,WH18,ST118,16,Late,04:58:54,04:58:54,04:58:54,20251119,20251123,20251123
517,WH19,ST019,17,On-Time,04:59:29,04:59:29,04:59:29,20251119,20251122,20251122
518,WH19,ST119,18,On-Time,05:00:04,05:00:04,05:00:04,20251119,20251122,20251122
519,WH20,ST020,19,On-Time,05:00:38,05:00:38,05:00:38,20251119,20251122,20251122
520,WH20,ST120,20,On-Time,05:01:13,05:01:13,05:01:13,20251119,20251122,20251122
521,WH01,ST001,1,On-Time,05:01:48,05:01:48,05:01:48,20251119,20251122,20251122
522,WH01,ST101,2,On-Time,05:02:23,05:02:23,05:02:23,20251119,20251122,20251122
523,WH02,ST002,3,On-Time,05:02:58,05:02:58,05:02:58,20251119,20251122,20251122
524,WH02,ST102,4,On-Time,05:03:33,05:03:33,05:03:33,20251119,20251122,20251122
525,WH03,ST003,5,On-Time,05:04:07,05:04:07,05:04:07,20251119,20251122,20251122
526,WH03,ST103,6,On-Time,05:04:42,05:04:42,05:04:42,20251119,20251122,20251122
527,WH04,ST004,7,On-Time,05:05:17,05:05:17,05:05:17,20251119,20251122,20251122
528,WH04,ST104,8,On-Time,05:05:52,05:05:52,05:05:52,20251119,20251122,20251122
529,WH05,ST005,9,On-Time,05:06:27,05:06:27,05:06:27,20251119,20251122,20251122
530,WH05,ST105,10,On-Time,05:07:02,05:07:02,05:07:02,20251119,20251122,20251122
531,WH06,ST006,11,On-Time,05:07:36,05:07:36,05:07:36,20251119,20251122,20251122
532,WH06,ST106,12,On-Time,05:08:11,05:08:11,05:08:11,20251119,20251122,20251122
533,WH07,ST007,13,On-Time,05:08:46,05:08:46,05:08:46,20251119,20251122,20251122
534,WH07,ST107,14,On-Time,05:09:21,05:09:21,05:09:21,20251119,20251122,20251122
535,WH08,ST008,15,On-Time,05:09:56,05:09:56,05:09:56,20251119,20251122,20251122
536,WH08,ST108,16,On-Time,05:10:30,05:10:30,05:10:30,20251119,20251122,20251122
537,WH09,ST009,17,On-Time,05:11:05,05:11:05,05:11:05,20251119,20251122,20251122
538,WH09,ST109,18,On-Time,05:11:40,05:11:40,05:11:40,20251119,20251122,20251122
539,WH10,ST010,19,On-Time,05:12:15,05:12:15,05:12:15,20251119,20251122,20251122
540,WH10,ST110,20,On-Time,05:12:50,05:12:50,05:12:50,20251119,20251122,20251122
541,WH11,ST011,1,On-Time,05:13:25,05:13:25,05:13:25,20251119,20251122,20251122
542,WH11,ST111,2,On-Time,05:13:59,05:13:59,05:13:59,20251119,20251122,20251122
543,WH12,ST012,3,On-Time,05:14:34,05:14:34,05:14:34,20251119,20251122,20251122
544,WH12,ST112,4,On-Time,05:15:09,05:15:09,05:15:09,20251119,20251122,20251122
545,WH13,ST013,5,On-Time,05:15:44,05:15:44,05:15:44,20251119,20251122,20251122
546,WH13,ST113,6,On-Time,05:16:19,05:16:19,05:16:19,20251119,20251122,20251122
547,WH14,ST014,7,On-Time,05:16:54,05:16:54,05:16:54,20251119,20251122,20251122
548,WH14,ST114,8,On-Time,05:17:28,05:17:28,05:17:28,20251119,20251122,20251122
549,WH15,ST015,9,On-Time,05:18:03,05:18:03,05:18:03,20251119,20251122,20251122
550,WH15,ST115,10,On-Time,05:18:38,05:18:38,05:18:38,20251119,20251122,20251122
551,WH16,ST016,11,On-Time,05:19:13,05:19:13,05:19:13,20251119,20251122,20251122
552,WH16,ST116,12,Late,05:19:48,05:19:48,05:19:48,20251119,20251123,20251123
553,WH17,ST017,13,On-Time,05:20:22,05:20:22,05:20:22,20251119,20251122,20251122
554,WH17,ST117,14,On-Time,05:20:57,05:20:57,05:20:57,20251119,20251122,20251122
555,WH18,ST018,15,On-Time,05:21:32,05:21:32,05:21:32,20251119,20251122,20251122
556,WH18,ST118,16,On-Time,05:22:07,05:22:07,05:22:07,20251119,20251122,20251122
557,WH19,ST019,17,On-Time,05:22:42,05:22:42,05:22:42,20251119,20251122,20251122
558,WH19,ST119,18,On-Time,05:23:17,05:23:17,05:23:17,20251119,20251122,20251122
559,WH20,ST020,19,On-Time,05:23:51,05:23:51,05:23:51,20251119,20251122,20251122
560,WH20,ST120,20,Late,05:24:26,05:24:26,05:24:26,20251119,20251123,20251123
561,WH01,ST001,1,On-Time,05:25:01,05:25:01,05:25:01,20251119,20251122,20251122
562,WH01,ST101,2,On-Time,05:25:36,05:25:36,05:25:36,20251119,20251122,20251122
563,WH02,ST002,3,On-Time,05:26:11,05:26:11,05:26:11,20251119,20251122,20251122
564,WH02,ST102,4,On-Time,05:26:46,05:26:46,05:26:46,20251119,20251122,20251122
565,WH03,ST003,5,On-Time,05:27:20,05:27:20,05:27:20,20251119,20251122,20251122
566,WH03,ST103,6,Late,05:27:55,05:27:55,05:27:55,20251119,20251123,20251123
567,WH04,ST004,7,On-Time,05:28:30,05:28:30,05:28:30,20251119,20251122,20251122
